category,description,month,count,rollavg_3month
Other,Other Sex Offenses (Not Commercialized),2023-01-01,120,94
Other,Other Sex Offenses (Not Commercialized),2023-02-01,73,92
Other,Other Sex Offenses (Not Commercialized),2023-03-01,97,97
Other,Other Sex Offenses (Not Commercialized),2023-04-01,95,88
Other,Other Sex Offenses (Not Commercialized),2023-05-01,101,98
Other,Other Sex Offenses (Not Commercialized),2023-06-01,82,93
Other,Other Sex Offenses (Not Commercialized),2023-07-01,93,92
Other,Other Sex Offenses (Not Commercialized),2023-08-01,131,102
Other,Other Sex Offenses (Not Commercialized),2023-09-01,89,104
Other,Other Sex Offenses (Not Commercialized),2023-10-01,13,78
Other,Prostitution and Commercialized Vice,2019-01-01,88,NA
Other,Prostitution and Commercialized Vice,2019-02-01,53,NA
Other,Prostitution and Commercialized Vice,2019-03-01,40,60
Other,Prostitution and Commercialized Vice,2019-04-01,72,55
Other,Prostitution and Commercialized Vice,2019-05-01,44,52
Other,Prostitution and Commercialized Vice,2019-06-01,97,71
Other,Prostitution and Commercialized Vice,2019-07-01,74,72
Other,Prostitution and Commercialized Vice,2019-08-01,35,69
Other,Prostitution and Commercialized Vice,2019-09-01,82,64
Other,Prostitution and Commercialized Vice,2019-10-01,87,68
Other,Prostitution and Commercialized Vice,2019-11-01,25,65
Other,Prostitution and Commercialized Vice,2019-12-01,43,52
Other,Prostitution and Commercialized Vice,2020-01-01,45,38
Other,Prostitution and Commercialized Vice,2020-02-01,84,57
Other,Prostitution and Commercialized Vice,2020-03-01,22,50
Other,Prostitution and Commercialized Vice,2020-09-01,15,40
Other,Prostitution and Commercialized Vice,2020-10-01,24,20
Other,Prostitution and Commercialized Vice,2021-02-01,1,13
Other,Prostitution and Commercialized Vice,2021-05-01,1,9
Other,Prostitution and Commercialized Vice,2021-08-01,16,6
Other,Prostitution and Commercialized Vice,2021-09-01,6,8
Other,Prostitution and Commercialized Vice,2021-10-01,14,12
Other,Prostitution and Commercialized Vice,2021-11-01,13,11
Other,Prostitution and Commercialized Vice,2021-12-01,11,13
Other,Prostitution and Commercialized Vice,2022-01-01,23,16
Other,Prostitution and Commercialized Vice,2022-02-01,14,16
Other,Prostitution and Commercialized Vice,2022-03-01,27,21
Other,Prostitution and Commercialized Vice,2022-04-01,26,22
Other,Prostitution and Commercialized Vice,2022-05-01,48,34
Other,Prostitution and Commercialized Vice,2022-06-01,12,29
Other,Prostitution and Commercialized Vice,2022-07-01,9,23
Other,Prostitution and Commercialized Vice,2022-08-01,33,18
Other,Prostitution and Commercialized Vice,2022-09-01,10,17
Other,Prostitution and Commercialized Vice,2022-10-01,8,17
Other,Prostitution and Commercialized Vice,2022-11-01,25,14
Other,Prostitution and Commercialized Vice,2022-12-01,12,15
Other,Prostitution and Commercialized Vice,2023-01-01,18,18
Other,Prostitution and Commercialized Vice,2023-02-01,17,16
Other,Prostitution and Commercialized Vice,2023-03-01,14,16
Other,Prostitution and Commercialized Vice,2023-04-01,24,18
Other,Prostitution and Commercialized Vice,2023-05-01,31,23
Other,Prostitution and Commercialized Vice,2023-06-01,49,35
Other,Prostitution and Commercialized Vice,2023-07-01,58,46
Other,Prostitution and Commercialized Vice,2023-08-01,23,43
Other,Prostitution and Commercialized Vice,2023-09-01,26,36
Other,Prostitution and Commercialized Vice,2023-10-01,7,19
Other,Public Drunkenness,2019-01-01,5,NA
Other,Public Drunkenness,2019-02-01,7,NA
Other,Public Drunkenness,2019-03-01,3,5
Other,Public Drunkenness,2019-04-01,8,6
Other,Public Drunkenness,2019-05-01,6,6
Other,Public Drunkenness,2019-06-01,8,7
Other,Public Drunkenness,2019-07-01,18,11
Other,Public Drunkenness,2019-08-01,16,14
Other,Public Drunkenness,2019-09-01,32,22
Other,Public Drunkenness,2019-10-01,11,20
Other,Public Drunkenness,2019-11-01,18,20
Other,Public Drunkenness,2019-12-01,9,13
Other,Public Drunkenness,2020-01-01,6,11
Other,Public Drunkenness,2020-02-01,14,10
Other,Public Drunkenness,2020-03-01,6,9
Other,Public Drunkenness,2020-04-01,1,7
Other,Public Drunkenness,2020-05-01,5,4
Other,Public Drunkenness,2020-07-01,1,2
Other,Public Drunkenness,2020-08-01,2,3
Other,Public Drunkenness,2020-10-01,3,2
Other,Public Drunkenness,2020-11-01,1,2
Other,Public Drunkenness,2020-12-01,1,2
Other,Public Drunkenness,2021-01-01,1,1
Other,Public Drunkenness,2021-02-01,6,3
Other,Public Drunkenness,2021-03-01,4,4
Other,Public Drunkenness,2021-04-01,13,8
Other,Public Drunkenness,2021-05-01,8,8
Other,Public Drunkenness,2021-06-01,8,10
Other,Public Drunkenness,2021-07-01,5,7
Other,Public Drunkenness,2021-08-01,15,9
Other,Public Drunkenness,2021-09-01,4,8
Other,Public Drunkenness,2021-10-01,2,7
Other,Public Drunkenness,2021-11-01,1,2
Other,Public Drunkenness,2021-12-01,2,2
Other,Public Drunkenness,2022-01-01,2,2
Other,Public Drunkenness,2022-02-01,7,4
Other,Public Drunkenness,2022-03-01,4,4
Other,Public Drunkenness,2022-04-01,6,6
Other,Public Drunkenness,2022-05-01,1,4
Other,Public Drunkenness,2022-06-01,12,6
Other,Public Drunkenness,2022-08-01,1,5
Other,Public Drunkenness,2022-09-01,2,5
Other,Public Drunkenness,2022-10-01,6,3
Other,Public Drunkenness,2022-11-01,3,4
Other,Public Drunkenness,2022-12-01,4,4
Other,Public Drunkenness,2023-01-01,3,3
Other,Public Drunkenness,2023-02-01,1,3
Other,Public Drunkenness,2023-03-01,3,2
Other,Public Drunkenness,2023-04-01,1,2
Other,Public Drunkenness,2023-05-01,4,3
Other,Public Drunkenness,2023-06-01,1,2
Other,Public Drunkenness,2023-07-01,3,3
Other,Public Drunkenness,2023-08-01,2,2
Other,Public Drunkenness,2023-09-01,4,3
Other,Receiving Stolen Property,2019-01-01,3,NA
Other,Receiving Stolen Property,2019-02-01,1,NA
Other,Receiving Stolen Property,2019-03-01,1,2
Other,Receiving Stolen Property,2019-04-01,2,1
Other,Receiving Stolen Property,2019-05-01,1,1
Other,Receiving Stolen Property,2019-06-01,1,1
Other,Receiving Stolen Property,2019-07-01,1,1
Other,Receiving Stolen Property,2019-08-01,3,2
Other,Receiving Stolen Property,2019-09-01,6,3
Other,Receiving Stolen Property,2019-10-01,4,4
Other,Receiving Stolen Property,2019-11-01,3,4
Other,Receiving Stolen Property,2019-12-01,2,3
Other,Receiving Stolen Property,2020-01-01,1,2
Other,Receiving Stolen Property,2020-02-01,1,1
Other,Receiving Stolen Property,2020-03-01,2,1
Other,Receiving Stolen Property,2020-04-01,1,1
Other,Receiving Stolen Property,2020-05-01,1,1
Other,Receiving Stolen Property,2020-06-01,1,1
Other,Receiving Stolen Property,2020-07-01,2,1
Other,Receiving Stolen Property,2020-08-01,3,2
Other,Receiving Stolen Property,2020-10-01,2,2
Other,Receiving Stolen Property,2020-11-01,4,3
Other,Receiving Stolen Property,2020-12-01,6,4
Other,Receiving Stolen Property,2021-01-01,4,5
Other,Receiving Stolen Property,2021-02-01,1,4
Other,Receiving Stolen Property,2021-03-01,3,3
Other,Receiving Stolen Property,2021-04-01,64,23
Other,Receiving Stolen Property,2021-05-01,70,46
Other,Receiving Stolen Property,2021-06-01,75,70
Other,Receiving Stolen Property,2021-07-01,82,76
Other,Receiving Stolen Property,2021-08-01,67,75
Other,Receiving Stolen Property,2021-09-01,69,73
Other,Receiving Stolen Property,2021-10-01,91,76
Other,Receiving Stolen Property,2021-11-01,59,73
Other,Receiving Stolen Property,2021-12-01,71,74
Other,Receiving Stolen Property,2022-01-01,92,74
Other,Receiving Stolen Property,2022-02-01,72,78
Other,Receiving Stolen Property,2022-03-01,75,80
Other,Receiving Stolen Property,2022-04-01,64,70
Other,Receiving Stolen Property,2022-05-01,63,67
Other,Receiving Stolen Property,2022-06-01,70,66
Other,Receiving Stolen Property,2022-07-01,83,72
Other,Receiving Stolen Property,2022-08-01,95,83
Other,Receiving Stolen Property,2022-09-01,77,85
Other,Receiving Stolen Property,2022-10-01,89,87
Other,Receiving Stolen Property,2022-11-01,110,92
Other,Receiving Stolen Property,2022-12-01,119,106
Other,Receiving Stolen Property,2023-01-01,111,113
Other,Receiving Stolen Property,2023-02-01,101,110
Other,Receiving Stolen Property,2023-03-01,117,110
Other,Receiving Stolen Property,2023-04-01,123,114
Other,Receiving Stolen Property,2023-05-01,154,131
Other,Receiving Stolen Property,2023-06-01,132,136
Other,Receiving Stolen Property,2023-07-01,136,141
Other,Receiving Stolen Property,2023-08-01,152,140
Other,Receiving Stolen Property,2023-09-01,126,138
Other,Receiving Stolen Property,2023-10-01,20,99
Other,Vagrancy/Loitering,2019-01-01,2,NA
Other,Vagrancy/Loitering,2019-03-01,1,NA
Other,Vagrancy/Loitering,2019-04-01,4,2
Other,Vagrancy/Loitering,2019-06-01,1,2
Other,Vagrancy/Loitering,2019-07-01,2,2
Other,Vagrancy/Loitering,2019-08-01,3,2
Other,Vagrancy/Loitering,2019-10-01,1,2
Other,Vagrancy/Loitering,2019-11-01,1,2
Other,Vagrancy/Loitering,2019-12-01,2,1
Other,Vagrancy/Loitering,2020-02-01,1,1
Other,Vagrancy/Loitering,2020-05-01,3,2
Other,Vagrancy/Loitering,2020-09-01,2,2
Other,Vagrancy/Loitering,2020-10-01,1,2
Other,Vagrancy/Loitering,2020-12-01,1,1
Other,Vagrancy/Loitering,2021-02-01,2,1
Other,Vagrancy/Loitering,2021-03-01,1,1
Other,Vagrancy/Loitering,2021-06-01,1,1
Other,Vagrancy/Loitering,2021-07-01,1,1
Other,Vagrancy/Loitering,2021-08-01,3,2
Other,Vagrancy/Loitering,2021-09-01,1,2
Other,Vagrancy/Loitering,2021-12-01,1,2
Other,Vagrancy/Loitering,2022-01-01,1,1
Other,Vagrancy/Loitering,2022-03-01,1,1
Other,Vagrancy/Loitering,2022-04-01,2,1
Other,Vagrancy/Loitering,2023-03-01,4,2
Other,Vagrancy/Loitering,2023-04-01,2,3
Other,Vagrancy/Loitering,2023-05-01,1,2
Other,Vandalism/Criminal Mischief,2019-01-01,1163,NA
Other,Vandalism/Criminal Mischief,2019-02-01,1002,NA
Other,Vandalism/Criminal Mischief,2019-03-01,1173,1113
Other,Vandalism/Criminal Mischief,2019-04-01,1301,1159
Other,Vandalism/Criminal Mischief,2019-05-01,1300,1258
Other,Vandalism/Criminal Mischief,2019-06-01,1340,1314
Other,Vandalism/Criminal Mischief,2019-07-01,1423,1354
Other,Vandalism/Criminal Mischief,2019-08-01,1302,1355
Other,Vandalism/Criminal Mischief,2019-09-01,1186,1304
Other,Vandalism/Criminal Mischief,2019-10-01,1239,1242
Other,Vandalism/Criminal Mischief,2019-11-01,1170,1198
Other,Vandalism/Criminal Mischief,2019-12-01,1118,1176
Other,Vandalism/Criminal Mischief,2020-01-01,1202,1163
Other,Vandalism/Criminal Mischief,2020-02-01,1066,1129
Other,Vandalism/Criminal Mischief,2020-03-01,1027,1098
Other,Vandalism/Criminal Mischief,2020-04-01,995,1029
Other,Vandalism/Criminal Mischief,2020-05-01,1292,1105
Other,Vandalism/Criminal Mischief,2020-06-01,1451,1246
Other,Vandalism/Criminal Mischief,2020-07-01,1272,1338
Other,Vandalism/Criminal Mischief,2020-08-01,1263,1329
Other,Vandalism/Criminal Mischief,2020-09-01,1289,1275
Other,Vandalism/Criminal Mischief,2020-10-01,1399,1317
Other,Vandalism/Criminal Mischief,2020-11-01,1222,1303
Other,Vandalism/Criminal Mischief,2020-12-01,1049,1223
Other,Vandalism/Criminal Mischief,2021-01-01,1141,1137
Other,Vandalism/Criminal Mischief,2021-02-01,784,991
Other,Vandalism/Criminal Mischief,2021-03-01,1006,977
Other,Vandalism/Criminal Mischief,2021-04-01,1154,981
Other,Vandalism/Criminal Mischief,2021-05-01,1244,1135
Other,Vandalism/Criminal Mischief,2021-06-01,1218,1205
Other,Vandalism/Criminal Mischief,2021-07-01,1257,1240
Other,Vandalism/Criminal Mischief,2021-08-01,1223,1233
Other,Vandalism/Criminal Mischief,2021-09-01,1222,1234
Other,Vandalism/Criminal Mischief,2021-10-01,1282,1242
Other,Vandalism/Criminal Mischief,2021-11-01,1090,1198
Other,Vandalism/Criminal Mischief,2021-12-01,1061,1144
Other,Vandalism/Criminal Mischief,2022-01-01,981,1044
Other,Vandalism/Criminal Mischief,2022-02-01,988,1010
Other,Vandalism/Criminal Mischief,2022-03-01,1133,1034
Other,Vandalism/Criminal Mischief,2022-04-01,1193,1105
Other,Vandalism/Criminal Mischief,2022-05-01,1293,1206
Other,Vandalism/Criminal Mischief,2022-06-01,1318,1268
Other,Vandalism/Criminal Mischief,2022-07-01,1298,1303
Other,Vandalism/Criminal Mischief,2022-08-01,1346,1321
Other,Vandalism/Criminal Mischief,2022-09-01,1182,1275
Other,Vandalism/Criminal Mischief,2022-10-01,1257,1262
Other,Vandalism/Criminal Mischief,2022-11-01,1178,1206
Other,Vandalism/Criminal Mischief,2022-12-01,1208,1214
Other,Vandalism/Criminal Mischief,2023-01-01,1413,1266
Other,Vandalism/Criminal Mischief,2023-02-01,1258,1293
Other,Vandalism/Criminal Mischief,2023-03-01,1396,1356
Other,Vandalism/Criminal Mischief,2023-04-01,1439,1364
Other,Vandalism/Criminal Mischief,2023-05-01,1488,1441
Other,Vandalism/Criminal Mischief,2023-06-01,1555,1494
Other,Vandalism/Criminal Mischief,2023-07-01,1673,1572
Other,Vandalism/Criminal Mischief,2023-08-01,1603,1610
Other,Vandalism/Criminal Mischief,2023-09-01,1420,1565
Other,Vandalism/Criminal Mischief,2023-10-01,297,1107
Other,Weapon Violations,2019-01-01,214,NA
Other,Weapon Violations,2019-02-01,196,NA
Other,Weapon Violations,2019-03-01,172,194
Other,Weapon Violations,2019-04-01,225,198
Other,Weapon Violations,2019-05-01,243,213
Other,Weapon Violations,2019-06-01,200,223
Other,Weapon Violations,2019-07-01,177,207
Other,Weapon Violations,2019-08-01,199,192
Other,Weapon Violations,2019-09-01,255,210
Other,Weapon Violations,2019-10-01,232,229
Other,Weapon Violations,2019-11-01,225,237
Other,Weapon Violations,2019-12-01,229,229
Other,Weapon Violations,2020-01-01,239,231
Other,Weapon Violations,2020-02-01,238,235
Other,Weapon Violations,2020-03-01,195,224
Other,Weapon Violations,2020-04-01,232,222
Other,Weapon Violations,2020-05-01,292,240
Other,Weapon Violations,2020-06-01,160,228
Other,Weapon Violations,2020-07-01,198,217
Other,Weapon Violations,2020-08-01,377,245
Other,Weapon Violations,2020-09-01,421,332
Other,Weapon Violations,2020-10-01,425,408
Other,Weapon Violations,2020-11-01,365,404
Other,Weapon Violations,2020-12-01,403,398
Other,Weapon Violations,2021-01-01,418,395
Other,Weapon Violations,2021-02-01,301,374
Other,Weapon Violations,2021-03-01,335,351
Other,Weapon Violations,2021-04-01,347,328
Other,Weapon Violations,2021-05-01,315,332
Other,Weapon Violations,2021-06-01,265,309
Other,Weapon Violations,2021-07-01,300,293
Other,Weapon Violations,2021-08-01,277,281
Other,Weapon Violations,2021-09-01,305,294
Other,Weapon Violations,2021-10-01,279,287
Other,Weapon Violations,2021-11-01,229,271
Other,Weapon Violations,2021-12-01,230,246
Other,Weapon Violations,2022-01-01,241,233
Other,Weapon Violations,2022-02-01,227,233
Other,Weapon Violations,2022-03-01,237,235
Other,Weapon Violations,2022-04-01,259,241
Other,Weapon Violations,2022-05-01,263,253
Other,Weapon Violations,2022-06-01,264,262
Other,Weapon Violations,2022-07-01,272,266
Other,Weapon Violations,2022-08-01,299,278
Other,Weapon Violations,2022-09-01,268,280
Other,Weapon Violations,2022-10-01,247,271
Other,Weapon Violations,2022-11-01,222,246
Other,Weapon Violations,2022-12-01,223,231
Other,Weapon Violations,2023-01-01,258,234
Other,Weapon Violations,2023-02-01,238,240
Other,Weapon Violations,2023-03-01,249,248
Other,Weapon Violations,2023-04-01,290,259
Other,Weapon Violations,2023-05-01,313,284
Other,Weapon Violations,2023-06-01,300,301
Other,Weapon Violations,2023-07-01,276,296
Other,Weapon Violations,2023-08-01,336,304
Other,Weapon Violations,2023-09-01,281,298
Other,Weapon Violations,2023-10-01,63,227
Robbery,Robbery Firearm,2019-01-01,177,NA
Robbery,Robbery Firearm,2019-02-01,151,NA
Robbery,Robbery Firearm,2019-03-01,145,158
Robbery,Robbery Firearm,2019-04-01,137,144
Robbery,Robbery Firearm,2019-05-01,145,142
Robbery,Robbery Firearm,2019-06-01,167,150
Robbery,Robbery Firearm,2019-07-01,205,172
Robbery,Robbery Firearm,2019-08-01,198,190
Robbery,Robbery Firearm,2019-09-01,210,204
Robbery,Robbery Firearm,2019-10-01,236,215
Robbery,Robbery Firearm,2019-11-01,201,216
Robbery,Robbery Firearm,2019-12-01,215,217
Robbery,Robbery Firearm,2020-01-01,213,210
Robbery,Robbery Firearm,2020-02-01,166,198
Robbery,Robbery Firearm,2020-03-01,147,175
Robbery,Robbery Firearm,2020-04-01,124,146
Robbery,Robbery Firearm,2020-05-01,120,130
Robbery,Robbery Firearm,2020-06-01,115,120
Robbery,Robbery Firearm,2020-07-01,63,99
Robbery,Robbery Firearm,2020-08-01,107,95
Robbery,Robbery Firearm,2020-09-01,131,100
Robbery,Robbery Firearm,2020-10-01,209,149
Robbery,Robbery Firearm,2020-11-01,220,187
Robbery,Robbery Firearm,2020-12-01,257,229
Robbery,Robbery Firearm,2021-01-01,245,241
Robbery,Robbery Firearm,2021-02-01,136,213
Robbery,Robbery Firearm,2021-03-01,142,174
Robbery,Robbery Firearm,2021-04-01,116,131
Robbery,Robbery Firearm,2021-05-01,127,128
Robbery,Robbery Firearm,2021-06-01,127,123
Robbery,Robbery Firearm,2021-07-01,154,136
Robbery,Robbery Firearm,2021-08-01,174,152
Robbery,Robbery Firearm,2021-09-01,205,178
Robbery,Robbery Firearm,2021-10-01,301,227
Robbery,Robbery Firearm,2021-11-01,295,267
Robbery,Robbery Firearm,2021-12-01,398,331
Robbery,Robbery Firearm,2022-01-01,349,347
Robbery,Robbery Firearm,2022-02-01,229,325
Robbery,Robbery Firearm,2022-03-01,171,250
Robbery,Robbery Firearm,2022-04-01,204,201
Robbery,Robbery Firearm,2022-05-01,236,204
Robbery,Robbery Firearm,2022-06-01,271,237
Robbery,Robbery Firearm,2022-07-01,268,258
Robbery,Robbery Firearm,2022-08-01,258,266
Robbery,Robbery Firearm,2022-09-01,276,267
Robbery,Robbery Firearm,2022-10-01,237,257
Robbery,Robbery Firearm,2022-11-01,257,257
Robbery,Robbery Firearm,2022-12-01,198,231
Robbery,Robbery Firearm,2023-01-01,252,236
Robbery,Robbery Firearm,2023-02-01,189,213
Robbery,Robbery Firearm,2023-03-01,175,205
Robbery,Robbery Firearm,2023-04-01,190,185
Robbery,Robbery Firearm,2023-05-01,244,203
Robbery,Robbery Firearm,2023-06-01,209,214
Robbery,Robbery Firearm,2023-07-01,259,237
Robbery,Robbery Firearm,2023-08-01,223,230
Robbery,Robbery Firearm,2023-09-01,232,238
Robbery,Robbery Firearm,2023-10-01,54,170
Robbery,Robbery No Firearm,2019-01-01,235,NA
Robbery,Robbery No Firearm,2019-02-01,218,NA
Robbery,Robbery No Firearm,2019-03-01,283,245
Robbery,Robbery No Firearm,2019-04-01,314,272
Robbery,Robbery No Firearm,2019-05-01,312,303
Robbery,Robbery No Firearm,2019-06-01,285,304
Robbery,Robbery No Firearm,2019-07-01,303,300
Robbery,Robbery No Firearm,2019-08-01,340,309
Robbery,Robbery No Firearm,2019-09-01,325,323
Robbery,Robbery No Firearm,2019-10-01,328,331
Robbery,Robbery No Firearm,2019-11-01,266,306
Robbery,Robbery No Firearm,2019-12-01,293,296
Robbery,Robbery No Firearm,2020-01-01,292,284
Robbery,Robbery No Firearm,2020-02-01,276,287
Robbery,Robbery No Firearm,2020-03-01,236,268
Robbery,Robbery No Firearm,2020-04-01,227,246
Robbery,Robbery No Firearm,2020-05-01,214,226
Robbery,Robbery No Firearm,2020-06-01,214,218
Robbery,Robbery No Firearm,2020-07-01,188,205
Robbery,Robbery No Firearm,2020-08-01,244,215
Robbery,Robbery No Firearm,2020-09-01,235,222
Robbery,Robbery No Firearm,2020-10-01,292,257
Robbery,Robbery No Firearm,2020-11-01,205,244
Robbery,Robbery No Firearm,2020-12-01,187,228
Robbery,Robbery No Firearm,2021-01-01,238,210
Robbery,Robbery No Firearm,2021-02-01,167,197
Robbery,Robbery No Firearm,2021-03-01,168,191
Robbery,Robbery No Firearm,2021-04-01,173,169
Robbery,Robbery No Firearm,2021-05-01,237,193
Robbery,Robbery No Firearm,2021-06-01,181,197
Robbery,Robbery No Firearm,2021-07-01,190,203
Robbery,Robbery No Firearm,2021-08-01,226,199
Robbery,Robbery No Firearm,2021-09-01,223,213
Robbery,Robbery No Firearm,2021-10-01,237,229
Robbery,Robbery No Firearm,2021-11-01,243,234
Robbery,Robbery No Firearm,2021-12-01,241,240
Robbery,Robbery No Firearm,2022-01-01,214,233
Robbery,Robbery No Firearm,2022-02-01,197,217
Robbery,Robbery No Firearm,2022-03-01,218,210
Robbery,Robbery No Firearm,2022-04-01,228,214
Robbery,Robbery No Firearm,2022-05-01,276,241
Robbery,Robbery No Firearm,2022-06-01,286,263
Robbery,Robbery No Firearm,2022-07-01,289,284
Robbery,Robbery No Firearm,2022-08-01,227,267
Robbery,Robbery No Firearm,2022-09-01,217,244
Robbery,Robbery No Firearm,2022-10-01,253,232
Robbery,Robbery No Firearm,2022-11-01,222,231
Robbery,Robbery No Firearm,2022-12-01,217,231
Robbery,Robbery No Firearm,2023-01-01,240,226
Robbery,Robbery No Firearm,2023-02-01,187,215
Robbery,Robbery No Firearm,2023-03-01,205,211
Robbery,Robbery No Firearm,2023-04-01,200,197
Robbery,Robbery No Firearm,2023-05-01,258,221
Robbery,Robbery No Firearm,2023-06-01,251,236
Robbery,Robbery No Firearm,2023-07-01,232,247
Robbery,Robbery No Firearm,2023-08-01,230,238
Robbery,Robbery No Firearm,2023-09-01,218,227
Robbery,Robbery No Firearm,2023-10-01,59,169
Sexual Assault,Rape,2019-01-01,86,NA
Sexual Assault,Rape,2019-02-01,64,NA
Sexual Assault,Rape,2019-03-01,102,84
Sexual Assault,Rape,2019-04-01,69,78
Sexual Assault,Rape,2019-05-01,85,85
Sexual Assault,Rape,2019-06-01,81,78
Sexual Assault,Rape,2019-07-01,101,89
Sexual Assault,Rape,2019-08-01,99,94
Sexual Assault,Rape,2019-09-01,84,95
Sexual Assault,Rape,2019-10-01,88,90
Sexual Assault,Rape,2019-11-01,76,83
Sexual Assault,Rape,2019-12-01,77,80
Sexual Assault,Rape,2020-01-01,78,77
Sexual Assault,Rape,2020-02-01,82,79
Sexual Assault,Rape,2020-03-01,77,79
Sexual Assault,Rape,2020-04-01,40,66
Sexual Assault,Rape,2020-05-01,51,56
Sexual Assault,Rape,2020-06-01,82,58
Sexual Assault,Rape,2020-07-01,73,69
Sexual Assault,Rape,2020-08-01,73,76
Sexual Assault,Rape,2020-09-01,67,71
Sexual Assault,Rape,2020-10-01,94,78
Sexual Assault,Rape,2020-11-01,65,75
Sexual Assault,Rape,2020-12-01,72,77
Sexual Assault,Rape,2021-01-01,77,71
Sexual Assault,Rape,2021-02-01,66,72
Sexual Assault,Rape,2021-03-01,75,73
Sexual Assault,Rape,2021-04-01,63,68
Sexual Assault,Rape,2021-05-01,56,65
Sexual Assault,Rape,2021-06-01,63,61
Sexual Assault,Rape,2021-07-01,68,62
Sexual Assault,Rape,2021-08-01,61,64
Sexual Assault,Rape,2021-09-01,64,64
Sexual Assault,Rape,2021-10-01,55,60
Sexual Assault,Rape,2021-11-01,67,62
Sexual Assault,Rape,2021-12-01,42,55
Sexual Assault,Rape,2022-01-01,39,49
Sexual Assault,Rape,2022-02-01,50,44
Sexual Assault,Rape,2022-03-01,52,47
Sexual Assault,Rape,2022-04-01,52,51
Sexual Assault,Rape,2022-05-01,56,53
Sexual Assault,Rape,2022-06-01,49,52
Sexual Assault,Rape,2022-07-01,52,52
Sexual Assault,Rape,2022-08-01,43,48
Sexual Assault,Rape,2022-09-01,63,53
Sexual Assault,Rape,2022-10-01,43,50
Sexual Assault,Rape,2022-11-01,49,52
Sexual Assault,Rape,2022-12-01,41,44
Sexual Assault,Rape,2023-01-01,52,47
Sexual Assault,Rape,2023-02-01,43,45
Sexual Assault,Rape,2023-03-01,59,51
Sexual Assault,Rape,2023-04-01,54,52
Sexual Assault,Rape,2023-05-01,46,53
Sexual Assault,Rape,2023-06-01,41,47
Sexual Assault,Rape,2023-07-01,41,43
Sexual Assault,Rape,2023-08-01,40,41
Sexual Assault,Rape,2023-09-01,49,43
Sexual Assault,Rape,2023-10-01,11,33
Theft,Theft from Vehicle,2019-01-01,1071,NA
Theft,Theft from Vehicle,2019-02-01,987,NA
Theft,Theft from Vehicle,2019-03-01,991,1016
Theft,Theft from Vehicle,2019-04-01,1055,1011
Theft,Theft from Vehicle,2019-05-01,1117,1054
Theft,Theft from Vehicle,2019-06-01,1088,1087
Theft,Theft from Vehicle,2019-07-01,1205,1137
Theft,Theft from Vehicle,2019-08-01,1191,1161
Theft,Theft from Vehicle,2019-09-01,1192,1196
Theft,Theft from Vehicle,2019-10-01,1177,1187
Theft,Theft from Vehicle,2019-11-01,1052,1140
Theft,Theft from Vehicle,2019-12-01,1062,1097
Theft,Theft from Vehicle,2020-01-01,1097,1070
Theft,Theft from Vehicle,2020-02-01,1061,1073
Theft,Theft from Vehicle,2020-03-01,1060,1073
Theft,Theft from Vehicle,2020-04-01,1131,1084
Theft,Theft from Vehicle,2020-05-01,1177,1123
Theft,Theft from Vehicle,2020-06-01,964,1091
Theft,Theft from Vehicle,2020-07-01,856,999
Theft,Theft from Vehicle,2020-08-01,1008,943
Theft,Theft from Vehicle,2020-09-01,1101,988
Theft,Theft from Vehicle,2020-10-01,1274,1128
Theft,Theft from Vehicle,2020-11-01,1064,1146
Theft,Theft from Vehicle,2020-12-01,1026,1121
Theft,Theft from Vehicle,2021-01-01,1163,1084
Theft,Theft from Vehicle,2021-02-01,764,984
Theft,Theft from Vehicle,2021-03-01,1042,990
Theft,Theft from Vehicle,2021-04-01,758,855
Theft,Theft from Vehicle,2021-05-01,828,876
Theft,Theft from Vehicle,2021-06-01,844,810
Theft,Theft from Vehicle,2021-07-01,964,879
Theft,Theft from Vehicle,2021-08-01,1093,967
Theft,Theft from Vehicle,2021-09-01,1152,1070
Theft,Theft from Vehicle,2021-10-01,1366,1204
Theft,Theft from Vehicle,2021-11-01,1212,1243
Theft,Theft from Vehicle,2021-12-01,1298,1292
Theft,Theft from Vehicle,2022-01-01,1085,1198
Theft,Theft from Vehicle,2022-02-01,936,1106
Theft,Theft from Vehicle,2022-03-01,1127,1049
Theft,Theft from Vehicle,2022-04-01,1176,1080
Theft,Theft from Vehicle,2022-05-01,1269,1191
Theft,Theft from Vehicle,2022-06-01,1452,1299
Theft,Theft from Vehicle,2022-07-01,1493,1405
Theft,Theft from Vehicle,2022-08-01,1603,1516
Theft,Theft from Vehicle,2022-09-01,1444,1513
Theft,Theft from Vehicle,2022-10-01,1562,1536
Theft,Theft from Vehicle,2022-11-01,1265,1424
Theft,Theft from Vehicle,2022-12-01,1131,1319
Theft,Theft from Vehicle,2023-01-01,1120,1172
Theft,Theft from Vehicle,2023-02-01,1112,1121
Theft,Theft from Vehicle,2023-03-01,1119,1117
Theft,Theft from Vehicle,2023-04-01,895,1042
Theft,Theft from Vehicle,2023-05-01,1079,1031
Theft,Theft from Vehicle,2023-06-01,1065,1013
Theft,Theft from Vehicle,2023-07-01,1133,1092
Theft,Theft from Vehicle,2023-08-01,1180,1126
Theft,Theft from Vehicle,2023-09-01,1076,1130
Theft,Theft from Vehicle,2023-10-01,231,829
Theft,Thefts,2019-01-01,1709,NA
Theft,Thefts,2019-02-01,1669,NA
